parcel,elevation,ndvi,lai,diseased
"[[375; 353], [376; 357], [401; 351], [400; 347]]",209.18350821167883,-0.2764220237731933,0.0269132262624138,0
"[[400; 347], [401; 351], [426; 346], [425; 342]]",208.774658203125,-0.3020035920319733,0.0261790686162934,1
"[[425; 342], [426; 346], [452; 340], [451; 336]]",208.5232036751761,-0.2322769706130873,0.0447082945361185,0
"[[451; 336], [452; 340], [477; 334], [476; 330]]",208.19960367244525,-0.2725173226238167,0.0263685165529052,0
"[[476; 330], [477; 334], [502; 328], [501; 324]]",208.0178917655109,-0.2667738970588235,0.0342030751068487,0
"[[501; 324], [502; 328], [528; 322], [527; 318]]",207.69114491637325,-0.2654229285011829,0.0356849349520306,0
"[[527; 318], [528; 322], [553; 316], [552; 312]]",207.64179402372264,-0.117190634503084,0.1013855709133818,0
"[[552; 312], [553; 316], [578; 311], [577; 307]]",207.4517319623162,-0.1019735055811265,0.1109913238443658,0
"[[577; 307], [578; 311], [604; 305], [603; 301]]",207.257441131162,-0.0214660050163806,0.1438214680350883,0
"[[603; 301], [604; 305], [629; 299], [628; 295]]",207.00079835766425,-0.0363842205409586,0.1302181248370151,0
"[[628; 295], [629; 299], [654; 293], [653; 289]]",206.47671932025548,-0.3314524462623318,0.0072231942004661,1
"[[654; 289], [655; 293], [680; 287], [679; 283]]",206.22801665145985,-0.2138268769677005,0.0478793239369873,0
"[[679; 283], [680; 287], [705; 282], [704; 278]]",205.8608685661765,-0.1659077195560231,0.0712704903793448,0
"[[704; 278], [705; 282], [731; 276], [730; 272]]",205.7848261443662,0.0264642910218574,0.1611874974218,0
"[[730; 272], [731; 276], [756; 270], [755; 266]]",205.10350136861317,-0.308757364314838,0.0285195663701425,1
"[[755; 266], [756; 270], [781; 264], [780; 260]]",204.60039347627736,-0.3276612175835503,0.0018483089198283,1
"[[780; 260], [781; 264], [807; 258], [806; 254]]",204.0677129181338,-0.3311046302741301,0.0022936986578955,1
"[[806; 254], [807; 258], [832; 252], [831; 248]]",203.51947422445252,-0.3387662233227361,0.007581771525871,1
"[[831; 248], [832; 252], [857; 247], [856; 243]]",203.0916245404412,-0.3787355142481187,0.0023158953192534,2
"[[856; 243], [857; 247], [883; 241], [882; 237]]",202.80930897887325,-0.3976199459022199,0.0001883158079871,2
"[[882; 237], [883; 241], [908; 235], [907; 231]]",202.60277429288325,-0.4013535436922616,0.000764746938105,2
"[[907; 231], [908; 235], [928; 231], [927; 227]]",202.48227982954543,-0.3924071225253018,5.79027237015932e-05,2
"[[132; 395], [133; 399], [158; 393], [157; 389]]",212.28853501368613,-0.2213870139017592,0.0614560452797285,0
"[[157; 389], [158; 393], [183; 387], [182; 383]]",212.12904881386865,-0.2380445995470033,0.0478729063494026,0
"[[182; 383], [183; 387], [209; 381], [208; 377]]",211.97760783450704,-0.1675348147540025,0.0756820383297298,0
"[[208; 377], [209; 381], [234; 375], [233; 371]]",211.8473140967153,-0.093056790968951,0.1125837666793252,0
"[[233; 371], [234; 375], [259; 369], [258; 365]]",211.5017677919708,-0.1571505209978889,0.0793571419133971,0
"[[258; 365], [259; 369], [285; 363], [284; 359]]",211.17455710827463,-0.1493538584027971,0.076394464495437,0
"[[284; 359], [285; 363], [310; 358], [309; 354]]",210.8472110523897,-0.1679517831375349,0.0707423298075631,0
"[[309; 354], [310; 358], [335; 352], [334; 348]]",210.52809933850364,-0.1601894435597889,0.076262366785961,0
"[[334; 348], [335; 352], [361; 346], [360; 342]]",210.1510508362676,-0.2301086533999612,0.0442396461246752,0
"[[360; 342], [361; 346], [386; 340], [385; 336]]",209.56321281934308,-0.2923412181712962,0.026109119981435,1
"[[385; 336], [386; 340], [411; 334], [410; 330]]",209.03740875912408,-0.319366315855597,0.0238661697425061,1
"[[410; 330], [411; 334], [437; 328], [436; 324]]",208.6974444322183,-0.3036401238239987,0.0209108401366535,1
"[[436; 324], [437; 328], [462; 323], [461; 319]]",208.40138154871323,-0.2969411681680118,0.0204105194807103,1
"[[461; 319], [462; 323], [488; 317], [487; 313]]",208.13140955105635,-0.315119165769765,0.0148625701664641,1
"[[487; 313], [488; 317], [513; 311], [512; 307]]",207.974609375,-0.2495268079969618,0.0365526657707901,0
"[[512; 307], [513; 311], [538; 305], [537; 301]]",207.97597798813868,-0.0575896632062257,0.1314930335167526,0
"[[537; 301], [538; 305], [564; 299], [563; 295]]",207.6760700924296,-0.0615070615495954,0.1127724054906978,0
"[[563; 295], [564; 299], [589; 293], [588; 289]]",207.32424726277367,-0.0647591773201437,0.1201798716827317,0
"[[588; 289], [589; 293], [614; 287], [613; 283]]",206.92019274635035,-0.1794458096914918,0.0771016524358564,0
"[[613; 283], [614; 287], [640; 282], [639; 278]]",206.68898215868796,-0.2131603051584663,0.0622521429514968,0
"[[639; 278], [640; 282], [665; 276], [664; 272]]",206.6736713047445,-0.0124274344339858,0.1335509166531374,0
"[[664; 272], [665; 276], [690; 270], [689; 266]]",206.244653854927,-0.1244371790085395,0.0729145311510795,0
"[[689; 266], [690; 270], [716; 264], [715; 260]]",205.8707773987676,-0.1668497273619746,0.0640786180485966,0
"[[715; 260], [716; 264], [741; 258], [740; 254]]",205.40533759124088,-0.1912152346442727,0.0787481598812772,0
"[[740; 254], [741; 258], [767; 252], [766; 248]]",204.9688600352113,-0.2838824634820642,0.0239083744880081,1
"[[766; 248], [767; 252], [792; 247], [791; 243]]",204.4218606387868,-0.2535102561668113,0.0233894079266385,0
"[[791; 243], [792; 247], [817; 241], [816; 237]]",203.88698962135035,-0.3115374721697907,0.0069111777114474,1
"[[816; 237], [817; 241], [843; 235], [842; 231]]",203.36372139084503,-0.3283488313916703,0.0030358734793614,1
"[[842; 231], [843; 235], [868; 229], [867; 225]]",203.0035070711679,-0.3782547721027458,0.0018417206554931,2
"[[867; 225], [868; 229], [893; 223], [892; 219]]",202.73257869525548,-0.3809394557980725,0.0,2
"[[892; 219], [893; 223], [927; 216], [926; 212]]",202.55840163934425,-0.3506186646841914,0.000163109648941,2
"[[14; 285], [15; 289], [40; 283], [39; 279]]",213.6709768476277,-0.1736384482279311,0.0685605598299049,0
"[[39; 279], [40; 283], [65; 277], [64; 273]]",213.58157504562044,-0.1950831169629619,0.0705663394706103,0
"[[64; 273], [65; 277], [91; 271], [90; 267]]",213.45499559859155,-0.1597458879712602,0.0666767006273303,0
"[[90; 267], [91; 271], [116; 265], [115; 261]]",213.36660298813868,-0.1844623790067785,0.0684562000800877,0
"[[115; 261], [116; 265], [141; 260], [140; 256]]",213.0758990119485,-0.2455306894638959,0.0351094720396806,0
"[[140; 256], [141; 260], [167; 254], [166; 250]]",212.7527508802817,-0.2741223199026925,0.0298043492172865,0
"[[166; 250], [167; 254], [192; 248], [191; 244]]",212.78702383667883,-0.1969146588269402,0.0586454049315245,0
"[[191; 244], [192; 248], [217; 242], [216; 238]]",212.4801836222628,-0.2493552326285926,0.0345765645349991,0
"[[216; 238], [217; 242], [243; 236], [242; 232]]",212.2030699823944,-0.2778232735647282,0.0291856061538142,0
"[[242; 232], [243; 236], [268; 231], [267; 227]]",211.8322323069853,-0.2472722371419271,0.0338673963485111,0
"[[267; 227], [268; 231], [293; 225], [292; 221]]",211.42425581660584,-0.2107700152988851,0.0309342684074291,0
"[[292; 221], [293; 225], [319; 219], [318; 215]]",211.25398877640845,-0.2270338300248267,0.0368711538693372,0
"[[318; 215], [319; 219], [344; 213], [343; 209]]",210.7914575729927,-0.270995189525463,0.0185294525025902,0
"[[343; 209], [344; 213], [370; 208], [369; 204]]",210.4068317819149,-0.3098873381919049,0.0066948193274567,1
"[[119; 383], [120; 387], [145; 381], [144; 377]]",212.4009751368613,-0.2698190229652571,0.0435229338637008,0
"[[144; 377], [145; 381], [170; 375], [169; 371]]",212.26830520072997,-0.276159857311388,0.0451530271185205,0
"[[169; 371], [170; 375], [196; 369], [195; 365]]",212.12652673855635,-0.1622939143620484,0.0978667663253171,0
"[[195; 365], [196; 369], [221; 363], [220; 359]]",211.83864621350364,-0.2039440659915699,0.0774896249270057,0
"[[220; 359], [221; 363], [246; 357], [245; 353]]",211.68865476733575,-0.204178430083999,0.0751200274553946,0
"[[245; 353], [246; 357], [272; 351], [271; 347]]",211.40000550176055,-0.1306342672794423,0.0874688985256045,0
"[[271; 347], [272; 351], [297; 346], [296; 342]]",211.1140998391544,-0.1678203554714427,0.0766128466189235,0
"[[296; 342], [297; 346], [322; 340], [321; 336]]",210.78197707572997,-0.1346298245822682,0.0952059942302753,0
"[[321; 336], [322; 340], [348; 334], [347; 330]]",210.28096115757043,-0.2461251874342032,0.051690984581441,0
"[[347; 330], [348; 334], [373; 328], [372; 324]]",209.90844548357663,-0.2331629011366102,0.0410367703930946,0
"[[372; 324], [373; 328], [398; 322], [397; 318]]",209.391138229927,-0.2322506624109604,0.0516750957305622,0
"[[397; 318], [398; 322], [424; 316], [423; 312]]",208.9250935299296,-0.2745032344304078,0.0300821420274161,0
"[[423; 312], [424; 316], [449; 310], [448; 306]]",208.6448448905109,-0.2675100451838361,0.0262694905997381,0
"[[448; 306], [449; 310], [474; 305], [473; 301]]",208.35694795496323,-0.2699329151826746,0.0272696065529957,0
"[[473; 301], [474; 305], [500; 299], [499; 295]]",208.1565388424296,-0.1816935843609749,0.0604549729009542,0
"[[499; 295], [500; 299], [525; 293], [524; 289]]",207.97864393248176,-0.1742088986139227,0.0813071647903006,0
"[[524; 289], [525; 293], [550; 287], [549; 283]]",207.6619525547445,-0.1789097194253963,0.0841759207990753,0
"[[549; 283], [550; 287], [576; 281], [575; 277]]",207.3775720730634,-0.2233791082677707,0.0538261948820447,0
"[[575; 277], [576; 281], [601; 275], [600; 271]]",207.05773836678836,-0.2218220703793268,0.0556112530666515,0
"[[600; 271], [601; 275], [626; 270], [625; 266]]",206.77086684283088,-0.1463421291775173,0.0808569374043614,0
"[[625; 266], [626; 270], [652; 264], [651; 260]]",206.7670554577465,-0.0524849278586251,0.1161791658935586,0
"[[651; 260], [652; 264], [677; 258], [676; 254]]",206.27118499087592,-0.2319415737600887,0.0451696749094548,0
"[[676; 254], [677; 258], [702; 252], [701; 248]]",206.1172730383212,-0.0701646387141986,0.1074641938880688,0
"[[701; 248], [702; 252], [728; 246], [727; 242]]",205.78083736795776,-0.016576736531359,0.157276435312554,0
"[[727; 242], [728; 246], [753; 240], [752; 236]]",205.1910640967153,-0.3545927159926471,0.0134216602917159,2
"[[752; 236], [753; 240], [778; 234], [777; 230]]",204.7642991560219,-0.2651749779196346,0.0188177014688362,0
"[[777; 230], [778; 234], [804; 229], [803; 225]]",204.22834940159572,-0.2710948367770627,0.0078998595280531,0
"[[803; 225], [804; 229], [829; 223], [828; 219]]",203.6729869981752,-0.3155381140047616,0.0048194625334051,1
"[[828; 219], [829; 223], [854; 217], [853; 213]]",203.21946281934308,-0.3400049696873574,0.0045013068332786,1
"[[853; 213], [854; 217], [880; 211], [879; 207]]",202.92059584066905,-0.3719738167776188,0.0023018472051564,2
"[[879; 207], [880; 211], [905; 205], [904; 201]]",202.7089986313869,-0.3933817452757898,0.0,2
"[[904; 201], [905; 205], [926; 201], [925; 197]]",202.5764266304348,-0.425017846148947,0.0,2
"[[5; 273], [6; 276], [31; 270], [30; 267]]",213.95609019886365,-0.1369058451521287,0.0844841800795142,0
"[[30; 267], [31; 270], [56; 264], [55; 261]]",213.50951704545452,-0.1490352630615234,0.0718577285905928,0
"[[55; 261], [56; 264], [82; 258], [81; 255]]",213.6052974232456,-0.1698772196184124,0.0681954471270663,0
"[[81; 255], [82; 258], [107; 252], [106; 249]]",213.38939985795452,-0.1847349687056108,0.0626743255808359,0
"[[106; 249], [107; 252], [132; 246], [131; 243]]",213.20085227272727,-0.1934618818650552,0.0615046387530201,0
"[[131; 243], [132; 246], [158; 240], [157; 237]]",213.0153680098684,-0.2304940350287783,0.0394003401771285,0
"[[157; 237], [158; 240], [183; 235], [182; 232]]",212.8728497706422,-0.2233007021039446,0.0515344921767379,0
"[[182; 232], [183; 235], [208; 229], [207; 226]]",212.76685014204543,-0.1691928128583715,0.0700276073515113,0
"[[207; 226], [208; 229], [234; 223], [233; 220]]",212.51533374451756,-0.1261337263542309,0.0766467006944089,0
"[[233; 220], [234; 223], [259; 217], [258; 214]]",212.18551136363635,-0.1136139860940635,0.0867099781483146,0
"[[258; 214], [259; 217], [284; 211], [283; 208]]",211.69573863636364,-0.1280572631142356,0.0640906921018097,0
"[[283; 208], [284; 211], [310; 205], [309; 202]]",211.37854646381575,-0.176781319735343,0.0435227207530727,0
"[[309; 202], [310; 205], [335; 199], [334; 196]]",211.06526988636364,-0.2976425170898437,0.0096693004473298,1
"[[334; 196], [335; 199], [357; 196], [356; 192]]",210.79197410300927,-0.3241274468252592,0.0079724410796652,1
"[[105; 370], [106; 374], [131; 368], [130; 364]]",212.580591354927,-0.2846841185632413,0.0288117810237518,1
"[[130; 364], [131; 368], [156; 362], [155; 358]]",212.3900690009124,-0.2604951788909244,0.0395936482945529,0
"[[155; 358], [156; 362], [182; 356], [181; 352]]",212.22386663732397,-0.2763196918326364,0.045959506261976,0
"[[181; 352], [182; 356], [207; 350], [206; 346]]",212.1566919479927,-0.1785588825450224,0.084566006154366,0
"[[206; 346], [207; 350], [232; 344], [231; 340]]",211.93741446167883,-0.1789139298831715,0.0981015684582153,0
"[[231; 340], [232; 344], [258; 339], [257; 335]]",211.61261635638297,-0.2481989653214164,0.0531991334190145,0
"[[257; 335], [258; 339], [283; 333], [282; 329]]",211.23005531478103,-0.2103193519759352,0.0672108524381312,0
"[[282; 329], [283; 333], [308; 327], [307; 323]]",210.97174384124088,-0.0253327049478127,0.1503228555710525,0
"[[307; 323], [308; 327], [334; 321], [333; 317]]",210.641972931338,-0.065479406168763,0.1239920257605582,0
"[[333; 317], [334; 321], [359; 315], [358; 311]]",210.12244810675185,-0.2880502408438355,0.0283385610185703,1
"[[358; 311], [359; 315], [384; 309], [383; 305]]",209.78341697080293,-0.217190624153527,0.0546788178542651,0
"[[383; 305], [384; 309], [410; 304], [409; 300]]",209.27202460106383,-0.2069649662531859,0.060965692234088,0
"[[409; 300], [410; 304], [435; 298], [434; 294]]",208.90261462135035,-0.2610615001005285,0.0409191441127209,0
"[[434; 294], [435; 298], [460; 292], [459; 288]]",208.5842695027372,-0.2508815848914376,0.0388066416727626,0
"[[459; 288], [460; 292], [486; 286], [485; 282]]",208.34886663732397,-0.2266347106073943,0.053152301025791,0
"[[485; 282], [486; 286], [511; 280], [510; 276]]",208.12730953467155,-0.2122806100284352,0.0546218499799794,0
"[[510; 276], [511; 280], [536; 275], [535; 271]]",207.8058220358456,-0.197028985664026,0.0675048266171593,0
"[[535; 271], [536; 275], [562; 269], [561; 265]]",207.4545554577465,-0.2247820036751883,0.0430071870778914,0
"[[561; 265], [562; 269], [587; 263], [586; 259]]",207.20715955748176,-0.2946124324092158,0.0336917110591228,1
"[[586; 259], [587; 263], [612; 257], [611; 253]]",206.8355953467153,-0.2761865784140194,0.0274263376140434,0
"[[612; 253], [613; 257], [638; 251], [637; 247]]",206.75384922445252,-0.1989711845008126,0.0651397629470263,0
"[[637; 247], [638; 251], [663; 245], [662; 241]]",206.4777600364964,-0.1900493958417107,0.0827377368835437,0
"[[662; 241], [663; 245], [689; 240], [688; 236]]",206.07895611702128,-0.3197760615788453,0.0281660369184167,1
"[[688; 236], [689; 240], [714; 234], [713; 230]]",205.89156592153284,-0.2782638716871721,0.0248819319198698,0
"[[713; 230], [714; 234], [739; 228], [738; 224]]",205.62509979470804,-0.2040109422471788,0.0632273111207448,0
"[[738; 224], [739; 228], [765; 222], [764; 218]]",205.08377805897888,-0.2995019026205573,0.0188593370959096,1
"[[764; 218], [765; 222], [790; 216], [789; 212]]",204.59027144160584,-0.2122405557071461,0.0421480181109338,0
"[[789; 212], [790; 216], [815; 211], [814; 207]]",204.0306037454044,-0.2593758526970358,0.022963163260004,0
"[[814; 207], [815; 211], [841; 205], [840; 201]]",203.48840503961267,-0.320962583515006,0.0127040934096234,1
"[[840; 201], [841; 205], [866; 199], [865; 195]]",203.0933793339416,-0.369561912369554,0.0021175943016951,2
"[[865; 195], [866; 199], [891; 193], [890; 189]]",202.85052178375912,-0.3676221248877309,0.0008346990435236,2
"[[890; 189], [891; 193], [925; 186], [924; 182]]",202.65492657103823,-0.3916689763303663,0.0003823136051713,2
"[[25; 253], [26; 256], [51; 250], [50; 247]]",213.7169034090909,-0.2583757920698686,0.0353176475073887,0
"[[50; 247], [51; 250], [76; 244], [75; 241]]",213.63284801136365,-0.1673275308871488,0.0555631644384105,0
"[[75; 241], [76; 244], [102; 238], [101; 235]]",213.3728241502193,-0.2651723393222742,0.038141755166705,0
"[[101; 235], [102; 238], [127; 232], [126; 229]]",213.41438210227275,-0.1367591367949039,0.058764824087374,0
"[[126; 229], [127; 232], [152; 226], [151; 223]]",213.11036931818185,-0.2347915996204723,0.0399881784094366,0
"[[151; 223], [152; 226], [178; 220], [177; 217]]",212.9556777686404,-0.1654380021897037,0.0645789197575715,0
"[[177; 217], [178; 220], [203; 214], [202; 211]]",212.8088955965909,-0.1423357857598198,0.0760317830580682,0
"[[202; 211], [203; 214], [228; 208], [227; 205]]",212.47631392045452,-0.2342559569472566,0.0402106582385145,0
"[[227; 205], [228; 208], [254; 203], [253; 200]]",212.3481920630531,-0.1335469473779729,0.0919887606881485,0
"[[253; 200], [254; 203], [279; 197], [278; 194]]",212.1895951704545,-0.0317807771541454,0.1206069664150669,0
"[[278; 194], [279; 197], [304; 191], [303; 188]]",211.73501420454545,-0.1668593795211226,0.0752944184817624,0
"[[304; 188], [305; 191], [330; 185], [329; 182]]",211.3407315340909,-0.1331384553821808,0.059649953934794,0
"[[329; 182], [330; 185], [345; 183], [344; 179]]",211.31526041666663,-0.1364734522501627,0.0651636691269747,0
"[[95; 358], [96; 362], [121; 356], [120; 352]]",212.75638686131387,-0.2584172826613823,0.040367672656071,0
"[[120; 352], [121; 356], [146; 350], [145; 346]]",212.6095603330292,-0.2731347466907362,0.0405105785507009,0
"[[145; 346], [146; 350], [172; 344], [171; 340]]",212.38323888644365,-0.2811416840889084,0.0429063024910876,1
"[[171; 340], [172; 344], [197; 338], [196; 334]]",212.2158416970803,-0.2445572901816263,0.0578336900254617,0
"[[196; 334], [197; 338], [222; 332], [221; 328]]",212.1293054288321,-0.1507011190818174,0.0982693299655754,0
"[[221; 328], [222; 332], [248; 326], [247; 322]]",211.7858164612676,-0.2133933280011732,0.0705145834699167,0
"[[247; 322], [248; 326], [273; 321], [272; 317]]",211.3786333869485,-0.1846257810239438,0.0753680596250285,0
"[[272; 317], [273; 321], [298; 315], [297; 311]]",211.0106067518248,-0.1790528680286268,0.0833699841866485,0
"[[297; 311], [298; 315], [324; 309], [323; 305]]",210.6230606294014,-0.2389153071812221,0.0565797900386271,0
"[[323; 305], [324; 309], [349; 303], [348; 299]]",210.3001539689781,-0.1996468871179288,0.0553473513252952,0
"[[348; 299], [349; 303], [374; 297], [373; 293]]",209.89531535127736,-0.2632978397564296,0.0338297517977292,0
"[[373; 293], [374; 297], [400; 291], [399; 287]]",209.50199438820425,-0.2999603378940636,0.0175772677263214,1
"[[399; 287], [400; 291], [425; 285], [424; 281]]",209.1717181797445,-0.1730442467857809,0.0703029378952399,0
"[[424; 281], [425; 285], [450; 280], [449; 276]]",208.7386546415441,-0.2288557080661549,0.0481611975690907,0
"[[449; 276], [450; 280], [476; 274], [475; 270]]",208.45983714788733,-0.2520246102776325,0.042112723528533,0
"[[475; 270], [476; 274], [501; 268], [500; 264]]",208.16772639142332,-0.2460456903833542,0.03223978051362,0
"[[500; 264], [501; 268], [527; 262], [526; 258]]",207.9180787852113,-0.2189361411081233,0.0527467934034191,0
"[[526; 258], [527; 262], [552; 256], [551; 252]]",207.6344377281022,-0.2366642360269588,0.0509008702951838,0
"[[551; 252], [552; 256], [577; 250], [576; 246]]",207.33910241788325,-0.2335533815271714,0.0465414007817175,0
"[[576; 246], [577; 250], [603; 245], [602; 241]]",207.05665447695037,-0.2193435284731199,0.0730933405913613,0
"[[602; 241], [603; 245], [628; 239], [627; 235]]",206.92012146441607,-0.1811970402212704,0.0716542103280606,0
"[[627; 235], [628; 239], [653; 233], [652; 229]]",206.72440978558396,-0.1997475728501368,0.0677254558394828,0
"[[652; 229], [653; 233], [679; 227], [678; 223]]",206.5314425616197,-0.0986884882752324,0.0942367084532453,0
"[[678; 223], [679; 227], [704; 221], [703; 217]]",206.2316520301095,-0.0694727406782262,0.1047510582564542,0
"[[703; 217], [704; 221], [729; 215], [728; 211]]",206.01643761405109,-0.0473468198495752,0.1185989915525211,0
"[[728; 211], [729; 215], [755; 209], [754; 205]]",205.2607284330986,-0.4015769417404283,0.0063214982850329,2
"[[754; 205], [755; 209], [780; 204], [779; 200]]",204.86342486213235,-0.2437402525944496,0.0396400812099164,0
"[[779; 200], [780; 204], [805; 198], [804; 194]]",204.2971601277372,-0.2734722530140596,0.0172602732169694,0
"[[804; 194], [805; 198], [831; 192], [830; 188]]",203.7462037852113,-0.3058568954467773,0.008620974025856,1
"[[830; 188], [831; 192], [856; 186], [855; 182]]",203.303760834854,-0.3552791289169423,0.003212138458072,2
"[[855; 182], [856; 186], [882; 180], [881; 176]]",202.9894228653169,-0.382674579889002,0.0013684070129766,2
"[[881; 176], [882; 180], [907; 174], [906; 170]]",202.78005246350364,-0.3597901058893134,0.0019577048313304,2
"[[906; 170], [907; 174], [924; 171], [923; 167]]",202.6435546875,-0.3382698018500145,0.007015794249392,1
"[[65; 228], [66; 232], [91; 226], [90; 222]]",213.3245894160584,-0.343919907173101,0.0094291782809874,1
"[[90; 222], [91; 226], [116; 220], [115; 216]]",213.4054801551095,-0.2359719276428222,0.0385852428203589,0
"[[115; 216], [116; 220], [142; 214], [141; 210]]",213.1944872359155,-0.2445158451161486,0.0442958558145417,0
"[[141; 210], [142; 214], [167; 208], [166; 204]]",213.0610030793796,-0.159810337707074,0.0824448907511997,0
"[[166; 204], [167; 208], [192; 203], [191; 199]]",212.8182444852941,-0.231939343845143,0.0518459037645238,0
"[[191; 199], [192; 203], [218; 197], [217; 193]]",212.62334947183095,-0.2148695932307713,0.0538148496265868,0
"[[217; 193], [218; 197], [243; 191], [242; 187]]",212.4707458941606,-0.1844061969840613,0.0584336412942097,0
"[[242; 187], [243; 191], [268; 185], [267; 181]]",212.18216811131387,-0.1526585739024364,0.0699791957997416,0
"[[267; 181], [268; 185], [294; 179], [293; 175]]",211.9044894366197,-0.2751593791263204,0.0237936306066021,0
"[[293; 175], [294; 179], [319; 174], [318; 170]]",211.59320427389707,-0.2812900262720444,0.0240234619235333,1
"[[318; 170], [319; 174], [342; 169], [341; 165]]",211.311027405754,-0.1681690523701329,0.035154260786973,0
"[[81; 346], [82; 350], [107; 344], [106; 340]]",212.83079094434308,-0.3165175444888372,0.0242575509438398,1
"[[106; 340], [107; 344], [132; 338], [131; 334]]",212.6370466468978,-0.2515318654749515,0.0354875513530808,0
"[[131; 334], [132; 338], [158; 332], [157; 328]]",212.56591109154928,-0.2582208337918134,0.0528555895213449,0
"[[157; 328], [158; 332], [183; 326], [182; 322]]",212.4594548357664,-0.2130622585324475,0.0626088196346687,0
"[[182; 322], [183; 326], [208; 320], [207; 316]]",212.3682994981752,-0.0976456273211179,0.1240902160757467,0
"[[207; 316], [208; 320], [234; 315], [233; 311]]",211.9906914893617,-0.0927137888915149,0.1075342279515109,0
"[[233; 311], [234; 315], [259; 309], [258; 305]]",211.54365305656933,-0.159623244229485,0.0614665812040133,0
"[[258; 305], [259; 309], [284; 303], [283; 299]]",211.02704436587592,-0.1916132326479311,0.0470120793357477,0
"[[283; 299], [284; 303], [310; 297], [309; 293]]",210.77854038292253,-0.2076574647930306,0.0629278381661669,0
"[[309; 293], [310; 297], [335; 291], [334; 287]]",210.47959911040147,-0.1487414042154947,0.0610368931321601,0
"[[334; 287], [335; 291], [361; 285], [360; 281]]",210.1679412411972,-0.1638601722446739,0.0520503536230029,0
"[[360; 281], [361; 285], [386; 280], [385; 276]]",209.72618910845588,-0.2196966100622106,0.0430645697964152,0
"[[385; 276], [386; 280], [411; 274], [410; 270]]",209.2656392563869,-0.2346119068287037,0.0291788561327618,0
"[[410; 270], [411; 274], [437; 268], [436; 264]]",208.89620928697184,-0.2942760195050921,0.0141571272880242,1
"[[436; 264], [437; 268], [462; 262], [461; 258]]",208.59126938868613,-0.3112095185439952,0.0060732091695475,1
"[[461; 258], [462; 262], [487; 256], [486; 252]]",208.29395244069343,-0.3215857735515511,0.0063214937970346,1
"[[486; 252], [487; 256], [513; 251], [512; 247]]",208.0399074689716,-0.2957167659245484,0.0193883851293111,1
"[[512; 247], [513; 251], [538; 245], [537; 241]]",207.7954778740876,-0.221067652982824,0.0481246030487704,0
"[[537; 241], [538; 245], [563; 239], [562; 235]]",207.3989079607664,-0.2701138608595904,0.0177377371447384,0
"[[562; 235], [563; 239], [589; 233], [588; 229]]",207.22013919454224,-0.2323499638983543,0.0428990102379423,0
"[[588; 229], [589; 233], [614; 227], [613; 223]]",207.08753421532847,-0.1712497377047573,0.070666191828192,0
"[[613; 223], [614; 227], [640; 221], [639; 217]]",206.88629236355635,-0.1711416244506836,0.0771021632880256,0
"[[639; 217], [640; 221], [665; 216], [664; 212]]",206.5993221507353,-0.1679045172298655,0.071312243552171,0
"[[664; 212], [665; 216], [690; 210], [689; 206]]",206.27005873631387,-0.1967162231900798,0.056340590528225,0
"[[689; 206], [690; 210], [716; 204], [715; 200]]",205.9756959727113,-0.1642815339649822,0.0591597635285707,0
"[[715; 200], [716; 204], [741; 198], [740; 194]]",205.61403683850364,-0.230122837707074,0.0468645217852188,0
"[[740; 194], [741; 198], [766; 192], [765; 188]]",205.1491788321168,-0.2713661193847656,0.0227070484389398,0
"[[765; 188], [766; 192], [792; 187], [791; 183]]",204.68925919769504,-0.1930021013532366,0.0481726138979544,0
"[[791; 183], [792; 187], [817; 181], [816; 177]]",204.07638572080293,-0.3243433634440104,0.0080557145358646,1
"[[816; 177], [817; 181], [842; 175], [841; 171]]",203.5745323905109,-0.323107392248446,0.0034215212357414,1
"[[841; 171], [842; 175], [868; 169], [867; 165]]",203.1890542473592,-0.3849447008589624,0.0021706058308798,2
"[[867; 165], [868; 169], [893; 163], [892; 159]]",202.92753478558396,-0.3708624178475707,0.0011654893732876,2
"[[892; 159], [893; 163], [923; 156], [922; 153]]",202.7399022108844,-0.3917565897208492,0.0039582578393989,2
"[[88; 208], [89; 212], [114; 206], [113; 202]]",213.2542198905109,-0.2469684572985572,0.0395493842459081,0
"[[113; 202], [114; 206], [139; 200], [138; 196]]",213.2046076642336,-0.2422449710595346,0.0356338488216831,0
"[[138; 196], [139; 200], [165; 194], [164; 190]]",213.05787852112675,-0.2223122508813303,0.0458140239976741,0
"[[164; 190], [165; 194], [190; 188], [189; 184]]",212.8436359489051,-0.2534203076884694,0.0361478729428834,0
"[[189; 184], [190; 188], [215; 182], [214; 178]]",212.5876054972628,-0.2602806369753649,0.0428904744263063,0
"[[214; 178], [215; 182], [241; 177], [240; 173]]",212.3227227393617,-0.186719759136227,0.0499469454694224,0
"[[240; 173], [241; 177], [266; 171], [265; 167]]",212.1247718978102,-0.2328923825864438,0.0334539235798284,0
"[[265; 167], [266; 171], [291; 165], [290; 161]]",211.8887146441606,-0.2761353819909757,0.0133897837348329,0
"[[290; 161], [291; 165], [317; 159], [316; 155]]",211.59465779049296,-0.2969620932995434,0.0072060777957283,1
"[[316; 155], [317; 159], [329; 157], [328; 153]]",211.4826229319853,-0.2907596195445341,0.0140819093110058,1
"[[96; 191], [97; 195], [122; 189], [121; 185]]",213.1287494297445,-0.2457148608039407,0.0138589533368581,0
